Ticker,MSE,MAE,MAPE,R2
DRSH.TA,1730.066316,33.22620984,0.020015757,0.794447942
DUNI.TA,435990.3173,562.8986046,0.021862479,0.940553079
ECNR.TA,2199.412615,40.22501733,0.014970006,0.946262029
EFCP.TA,16539.54753,93.17670978,0.057923217,-0.544807433
ELAL.TA,7711.754989,62.6187799,0.065553959,0.697519932
EMITF-M.TA,8.558085451,2.25325103,0.003682887,0.999464719
EMTC-M.TA,1.127062973,0.80911641,0.039974258,0.892828971
ESLT.TA,12147262.48,2347.034248,0.021752557,0.943619411
ELCO.TA,52878.52941,173.3127572,0.012429165,0.990251307
ELDAV-M.TA,4.434961506,1.567763585,0.006057597,0.97900705
ECP.TA,15280.52467,100.5891922,0.011667169,0.995945313
ELCP.TA,46261.40619,49.35419441,0.022216264,0.518632205
ELCRE.TA,563.0201717,19.00349851,0.004182218,0.995043463
ELWS.TA,21511.81292,111.3123155,0.005493509,0.992168905
ELLO.TA,466.6157767,17.38781345,0.002980157,0.987992465
ELMR.TA,254.2711045,11.34211428,0.007723775,0.997370673
ELRN.TA,38.80313884,3.954759736,0.009620958,0.975325623
ELSPC.TA,377.8072201,11.25227183,0.013444889,0.978079004
EMCO.TA,77.15297482,7.308544225,0.008249585,0.988053013
EMDV.TA,851.1388757,22.75718074,0.00857436,0.992167568
ENDY.TA,472.8624855,5.856665115,1.037449674,0.857876349
ENOG.TA,452.7360329,15.66694902,0.003378039,0.987726505
ENRG.TA,18.13892089,3.622118514,0.003027235,0.996572645
ENLT.TA,578.01908,19.76316899,0.003256728,0.982354481
ENLV.TA,452.760199,15.86229717,0.035585431,0.910542858
EPIT.TA,587.3362209,12.11526152,0.012033449,0.833513354
EQTL.TA,38202.36707,155.2184615,0.010532939,0.974829154
EFNC-M.TA,4812.062415,60.68133534,0.253214476,-0.441434933
BCUR.TA,0.938721947,0.606770978,0.027712984,0.803438556
ETGA.TA,413.4011673,12.58259634,0.007028953,0.990236003
EVGN.TA,40114.34751,52.64657305,0.072570588,0.005146803
EXPO.TA,310979.4872,423.8814789,0.062792097,0.625499874
FTAL.TA,49387.62694,164.983323,0.003346719,0.997651905
FEAT.TA,94.95246068,7.801263563,0.746213566,0.966691959
