Date,Ticker,Forecast,Days_Ahead
05/04/2025,EVGN.TA,964.8967822,23
06/04/2025,EVGN.TA,875.541598,24
07/04/2025,EVGN.TA,928.2385231,25
08/04/2025,EVGN.TA,4869.718607,26
09/04/2025,EVGN.TA,5069.830765,27
10/04/2025,EVGN.TA,4873.825673,28
11/04/2025,EVGN.TA,5326.64339,29
12/04/2025,EVGN.TA,4515.098239,30
14/03/2025,EXPO.TA,6481.205754,1
15/03/2025,EXPO.TA,6450.263977,2
16/03/2025,EXPO.TA,6412.42162,3
17/03/2025,EXPO.TA,6424.410798,4
18/03/2025,EXPO.TA,6320.89692,5
19/03/2025,EXPO.TA,6206.564005,6
20/03/2025,EXPO.TA,6216.308057,7
21/03/2025,EXPO.TA,6179.507555,8
22/03/2025,EXPO.TA,6213.952299,9
23/03/2025,EXPO.TA,6177.165744,10
24/03/2025,EXPO.TA,6253.658138,11
25/03/2025,EXPO.TA,6392.749926,12
26/03/2025,EXPO.TA,6402.170632,13
27/03/2025,EXPO.TA,6364.013368,14
28/03/2025,EXPO.TA,6365.67443,15
29/03/2025,EXPO.TA,6335.237605,16
30/03/2025,EXPO.TA,6345.183668,17
31/03/2025,EXPO.TA,6375.499666,18
01/04/2025,EXPO.TA,6236.051464,19
02/04/2025,EXPO.TA,6261.204972,20
03/04/2025,EXPO.TA,6045.931549,21
04/04/2025,EXPO.TA,5931.540253,22
05/04/2025,EXPO.TA,5976.799293,23
06/04/2025,EXPO.TA,5994.956676,24
07/04/2025,EXPO.TA,5886.519396,25
08/04/2025,EXPO.TA,5920.620755,26
09/04/2025,EXPO.TA,5589.446742,27
10/04/2025,EXPO.TA,5503.355182,28
11/04/2025,EXPO.TA,5479.522811,29
12/04/2025,EXPO.TA,5539.92564,30
14/03/2025,FTAL.TA,48803.37246,1
15/03/2025,FTAL.TA,47489.24351,2
16/03/2025,FTAL.TA,46604.12048,3
17/03/2025,FTAL.TA,46592.65341,4
18/03/2025,FTAL.TA,47081.44103,5
19/03/2025,FTAL.TA,49305.66417,6
20/03/2025,FTAL.TA,49182.09899,7
21/03/2025,FTAL.TA,49751.49825,8
22/03/2025,FTAL.TA,48416.52763,9
23/03/2025,FTAL.TA,49866.16057,10
24/03/2025,FTAL.TA,50690.8158,11
25/03/2025,FTAL.TA,51739.6289,12
26/03/2025,FTAL.TA,52338.63762,13
27/03/2025,FTAL.TA,51625.87567,14
28/03/2025,FTAL.TA,52639.43297,15
29/03/2025,FTAL.TA,51249.74961,16
30/03/2025,FTAL.TA,50491.10667,17
31/03/2025,FTAL.TA,51961.06791,18
01/04/2025,FTAL.TA,51938.03842,19
02/04/2025,FTAL.TA,52134.49007,20
03/04/2025,FTAL.TA,54127.0683,21
04/04/2025,FTAL.TA,53598.91885,22
05/04/2025,FTAL.TA,52504.36638,23
06/04/2025,FTAL.TA,51432.16594,24
07/04/2025,FTAL.TA,50560.5944,25
08/04/2025,FTAL.TA,49972.61559,26
09/04/2025,FTAL.TA,49136.93542,27
10/04/2025,FTAL.TA,48017.2482,28
11/04/2025,FTAL.TA,47583.58289,29
12/04/2025,FTAL.TA,46302.29923,30
14/03/2025,FEAT.TA,130.8018141,1
15/03/2025,FEAT.TA,131.3020872,2
16/03/2025,FEAT.TA,109.3766318,3
17/03/2025,FEAT.TA,93.93334933,4
18/03/2025,FEAT.TA,93.83773249,5
19/03/2025,FEAT.TA,78.16825561,6
20/03/2025,FEAT.TA,82.93657138,7
21/03/2025,FEAT.TA,54.67864635,8
22/03/2025,FEAT.TA,54.23678255,9
23/03/2025,FEAT.TA,59.02856564,10
24/03/2025,FEAT.TA,65.27388781,11
25/03/2025,FEAT.TA,65.96380126,12
26/03/2025,FEAT.TA,65.17192405,13
27/03/2025,FEAT.TA,64.38955311,14
28/03/2025,FEAT.TA,53.58463041,15
29/03/2025,FEAT.TA,53.51678117,16
30/03/2025,FEAT.TA,43.22096549,17
31/03/2025,FEAT.TA,3.44941116,18
01/04/2025,FEAT.TA,2.67188438,19
02/04/2025,FEAT.TA,2.82511589,20
03/04/2025,FEAT.TA,2.82152488,21
04/04/2025,FEAT.TA,0.21296705,22
05/04/2025,FEAT.TA,0.17740479,23
06/04/2025,FEAT.TA,0.16355165,24
07/04/2025,FEAT.TA,0.16376024,25
08/04/2025,FEAT.TA,0.16554452,26
09/04/2025,FEAT.TA,0.18325312,27
10/04/2025,FEAT.TA,0.18496247,28
11/04/2025,FEAT.TA,0.13769739,29
12/04/2025,FEAT.TA,1.70373087,30
14/03/2025,FIBI.TA,19274.32488,1
15/03/2025,FIBI.TA,19328.41977,2
16/03/2025,FIBI.TA,19216.71929,3
